destination_name,country,continent,type,avg_cost_(usd/day),best_season,avg_rating,annual_visitors_(m),unesco_site,id,city,region,short_description,latitude,longitude,avg_temp_monthly,ideal_durations,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion
Grand Pagoda,New Zealand,Oceania,City,166.57,Autumn,4.7,3.14,No,5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Queenstown,oceania,"Surrounded by majestic mountains and shimmering lakes, this place offers thrilling adventures and serene landscapes that captivate your senses.",-45.0321923,168.661,"{""1"":{""avg"":16.4,""max"":21.8,""min"":11.1},""2"":{""avg"":16.1,""max"":21.1,""min"":11.2},""3"":{""avg"":13.8,""max"":18.6,""min"":9.2},""4"":{""avg"":10.5,""max"":14.9,""min"":6.3},""5"":{""avg"":7.6,""max"":12,""min"":3.8},""6"":{""avg"":4.6,""max"":8,""min"":1.7},""7"":{""avg"":3.8,""max"":7.2,""min"":0.7},""8"":{""avg"":5.2,""max"":9.1,""min"":1.5},""9"":{""avg"":7.4,""max"":11.8,""min"":3},""10"":{""avg"":9.5,""max"":14.3,""min"":4.8},""11"":{""avg"":12.5,""max"":17.4,""min"":7.4},""12"":{""avg"":14.7,""max"":19.5,""min"":10}}","[""Long trip"",""One week"",""Short trip""]",Luxury,3.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0
Grand Pagoda,New Zealand,Oceania,City,166.57,Autumn,4.7,3.14,No,be2239a3-3b9f-4d90-bc3a-895bb5bb716c,Taupo,oceania,"Nestled by a sparkling lake and surrounded by geothermal wonders, this place offers a serene escape with stunning natural beauty and adventure.",-38.6866197,176.0694773,"{""1"":{""avg"":17.7,""max"":22.9,""min"":12.4},""2"":{""avg"":17.7,""max"":23,""min"":12.4},""3"":{""avg"":15.1,""max"":20.1,""min"":10},""4"":{""avg"":12.8,""max"":17.4,""min"":8},""5"":{""avg"":10,""max"":14.4,""min"":5.3},""6"":{""avg"":8.5,""max"":12.2,""min"":4.5},""7"":{""avg"":7.6,""max"":11.4,""min"":3.8},""8"":{""avg"":7.8,""max"":11.7,""min"":3.5},""9"":{""avg"":9.5,""max"":13.5,""min"":5.5},""10"":{""avg"":11.6,""max"":16,""min"":7},""11"":{""avg"":14.3,""max"":19,""min"":9.6},""12"":{""avg"":16.6,""max"":21.4,""min"":12.2}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,4.0
Grand Pagoda,New Zealand,Oceania,City,166.57,Autumn,4.7,3.14,No,7896af24-7851-4897-875f-8cc5a6b0db3d,Dunedin,oceania,"Charming streets lined with historic architecture and lush greenery create a peaceful atmosphere, inviting leisurely strolls and moments of quiet reflection.",-45.8740984,170.5035755,"{""1"":{""avg"":15.1,""max"":18.7,""min"":11.5},""2"":{""avg"":14.8,""max"":18.7,""min"":11},""3"":{""avg"":13.4,""max"":17.3,""min"":9.8},""4"":{""avg"":10.8,""max"":14.5,""min"":7.6},""5"":{""avg"":8.4,""max"":11.9,""min"":5.8},""6"":{""avg"":6.1,""max"":10.1,""min"":3.2},""7"":{""avg"":5.9,""max"":9.1,""min"":3.6},""8"":{""avg"":6.8,""max"":10.2,""min"":4},""9"":{""avg"":8.4,""max"":11.8,""min"":5.5},""10"":{""avg"":10,""max"":13.7,""min"":6.4},""11"":{""avg"":12.3,""max"":15.9,""min"":8.7},""12"":{""avg"":13.9,""max"":17.3,""min"":10.5}}","[""Short trip"",""Weekend""]",Mid-range,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
Grand Pagoda,New Zealand,Oceania,City,166.57,Autumn,4.7,3.14,No,a1214554-4336-4df9-a684-9cf732fa5e4d,Bay of Islands,oceania,"Lush green islands dotting azure waters, where dolphins play and sunsets paint the sky, create a serene escape from the everyday.",-35.2550085,174.1626731,"{""1"":{""avg"":20.3,""max"":23.2,""min"":17.6},""2"":{""avg"":20,""max"":22.7,""min"":17.5},""3"":{""avg"":18.9,""max"":22.2,""min"":16.1},""4"":{""avg"":17.7,""max"":20.4,""min"":15.3},""5"":{""avg"":14.9,""max"":17.7,""min"":12.4},""6"":{""avg"":14.2,""max"":16.6,""min"":12.2},""7"":{""avg"":13.3,""max"":15.6,""min"":11.1},""8"":{""avg"":13,""max"":15.8,""min"":10.8},""9"":{""avg"":14,""max"":16.8,""min"":11.5},""10"":{""avg"":15,""max"":18,""min"":12.3},""11"":{""avg"":17.2,""max"":20.2,""min"":14.4},""12"":{""avg"":19.2,""max"":22.2,""min"":16.2}}","[""Short trip"",""Long trip"",""One week""]",Mid-range,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0
Grand Pagoda,New Zealand,Oceania,City,166.57,Autumn,4.7,3.14,No,f38b9348-e581-4de5-bafa-1efb5c28e458,Nelson,oceania,"Sun-drenched coastal charm with vibrant markets and lush vineyards invites a laid-back exploration of art, nature, and local flavors.",-41.2710849,173.2836756,"{""1"":{""avg"":18.6,""max"":22,""min"":14.8},""2"":{""avg"":18.3,""max"":21.8,""min"":14.7},""3"":{""avg"":16.6,""max"":20.6,""min"":12.4},""4"":{""avg"":14.6,""max"":18.6,""min"":10.6},""5"":{""avg"":11.8,""max"":16,""min"":8},""6"":{""avg"":9.8,""max"":14.1,""min"":6.1},""7"":{""avg"":8.8,""max"":13.1,""min"":5},""8"":{""avg"":9.3,""max"":13.4,""min"":5.2},""9"":{""avg"":11.2,""max"":15.4,""min"":7.5},""10"":{""avg"":13.1,""max"":16.6,""min"":9.2},""11"":{""avg"":15.6,""max"":19.2,""min"":11.8},""12"":{""avg"":18.1,""max"":21.5,""min"":14.6}}","[""One week"",""Short trip""]",Mid-range,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,60ac5495-4952-41a0-a2e8-d321d2f23a4d,Auckland,oceania,"A lively harbor city where lush landscapes meet urban sophistication, offering a vibrant mix of cultures, flavors, and stunning coastal views.",-36.852095,174.7631803,"{""1"":{""avg"":20.1,""max"":23.6,""min"":16.4},""2"":{""avg"":20.3,""max"":24.1,""min"":16.8},""3"":{""avg"":18.8,""max"":22.6,""min"":15.2},""4"":{""avg"":16.6,""max"":20.1,""min"":13.3},""5"":{""avg"":14.3,""max"":17.9,""min"":11.2},""6"":{""avg"":12.4,""max"":15.5,""min"":9.5},""7"":{""avg"":11.5,""max"":14.8,""min"":8.6},""8"":{""avg"":11.7,""max"":15.2,""min"":8.5},""9"":{""avg"":13.3,""max"":16.9,""min"":9.9},""10"":{""avg"":14.4,""max"":17.6,""min"":11.5},""11"":{""avg"":16.4,""max"":19.9,""min"":13},""12"":{""avg"":18.8,""max"":22.4,""min"":15.4}}","[""Long trip"",""One week"",""Short trip""]",Mid-range,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,8e9cdd1b-520b-4d7c-84d6-ce390886a60d,Christchurch,oceania,"A city reborn with innovative architecture and lush gardens, offering a mix of urban charm and stunning natural landscapes.",-43.530955,172.6364343,"{""1"":{""avg"":17.2,""max"":22,""min"":12.3},""2"":{""avg"":17,""max"":22.5,""min"":12.2},""3"":{""avg"":15,""max"":19.9,""min"":10.3},""4"":{""avg"":12.3,""max"":17.8,""min"":7},""5"":{""avg"":9.7,""max"":15,""min"":4.5},""6"":{""avg"":7.4,""max"":12.1,""min"":3.1},""7"":{""avg"":6.6,""max"":11.5,""min"":2},""8"":{""avg"":7.4,""max"":12.7,""min"":2.4},""9"":{""avg"":9.6,""max"":15.4,""min"":3.7},""10"":{""avg"":11.6,""max"":17,""min"":6.3},""11"":{""avg"":13.9,""max"":19,""min"":8.9},""12"":{""avg"":16,""max"":20.6,""min"":11.1}}","[""One week"",""Short trip""]",Mid-range,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,3b9ab1a4-a090-45f5-b101-a73f33a67a6c,Rotorua,oceania,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",-38.1381493,176.252922,"{""1"":{""avg"":17.1,""max"":21.5,""min"":13.7},""2"":{""avg"":17.2,""max"":21.4,""min"":14},""3"":{""avg"":15.6,""max"":19.6,""min"":12.5},""4"":{""avg"":13,""max"":16.5,""min"":10.3},""5"":{""avg"":10.6,""max"":13.7,""min"":8.3},""6"":{""avg"":8.3,""max"":11.1,""min"":6.2},""7"":{""avg"":7.4,""max"":10.3,""min"":5.2},""8"":{""avg"":7.9,""max"":11.1,""min"":5.3},""9"":{""avg"":9.5,""max"":13.1,""min"":6.7},""10"":{""avg"":11.1,""max"":15.1,""min"":8.1},""11"":{""avg"":13.1,""max"":17.5,""min"":9.7},""12"":{""avg"":15.4,""max"":19.5,""min"":12.2}}","[""Short trip"",""Weekend""]",Mid-range,4.0,4.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,a33298f1-58d1-403d-984e-f7744a8e1746,Wellington,oceania,"Charming harborside views, vibrant arts scene, and a cozy mix of urban buzz and nature create a welcoming, eclectic atmosphere.",-41.2887953,174.7772114,"{""1"":{""avg"":18,""max"":20.9,""min"":15.1},""2"":{""avg"":18.1,""max"":21.3,""min"":15.3},""3"":{""avg"":16.7,""max"":19.5,""min"":14.1},""4"":{""avg"":15,""max"":17.7,""min"":12.2},""5"":{""avg"":13.4,""max"":15.8,""min"":10.8},""6"":{""avg"":11.5,""max"":13.7,""min"":8.9},""7"":{""avg"":10.6,""max"":13,""min"":7.8},""8"":{""avg"":10.8,""max"":13.2,""min"":8.3},""9"":{""avg"":11.7,""max"":14.6,""min"":9},""10"":{""avg"":13.2,""max"":15.9,""min"":10.7},""11"":{""avg"":14.9,""max"":17.6,""min"":12.6},""12"":{""avg"":16.8,""max"":19.4,""min"":14.1}}","[""Short trip"",""One week""]",Mid-range,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Queenstown,oceania,"Surrounded by majestic mountains and shimmering lakes, this place offers thrilling adventures and serene landscapes that captivate your senses.",-45.0321923,168.661,"{""1"":{""avg"":16.4,""max"":21.8,""min"":11.1},""2"":{""avg"":16.1,""max"":21.1,""min"":11.2},""3"":{""avg"":13.8,""max"":18.6,""min"":9.2},""4"":{""avg"":10.5,""max"":14.9,""min"":6.3},""5"":{""avg"":7.6,""max"":12,""min"":3.8},""6"":{""avg"":4.6,""max"":8,""min"":1.7},""7"":{""avg"":3.8,""max"":7.2,""min"":0.7},""8"":{""avg"":5.2,""max"":9.1,""min"":1.5},""9"":{""avg"":7.4,""max"":11.8,""min"":3},""10"":{""avg"":9.5,""max"":14.3,""min"":4.8},""11"":{""avg"":12.5,""max"":17.4,""min"":7.4},""12"":{""avg"":14.7,""max"":19.5,""min"":10}}","[""Long trip"",""One week"",""Short trip""]",Luxury,3.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,be2239a3-3b9f-4d90-bc3a-895bb5bb716c,Taupo,oceania,"Nestled by a sparkling lake and surrounded by geothermal wonders, this place offers a serene escape with stunning natural beauty and adventure.",-38.6866197,176.0694773,"{""1"":{""avg"":17.7,""max"":22.9,""min"":12.4},""2"":{""avg"":17.7,""max"":23,""min"":12.4},""3"":{""avg"":15.1,""max"":20.1,""min"":10},""4"":{""avg"":12.8,""max"":17.4,""min"":8},""5"":{""avg"":10,""max"":14.4,""min"":5.3},""6"":{""avg"":8.5,""max"":12.2,""min"":4.5},""7"":{""avg"":7.6,""max"":11.4,""min"":3.8},""8"":{""avg"":7.8,""max"":11.7,""min"":3.5},""9"":{""avg"":9.5,""max"":13.5,""min"":5.5},""10"":{""avg"":11.6,""max"":16,""min"":7},""11"":{""avg"":14.3,""max"":19,""min"":9.6},""12"":{""avg"":16.6,""max"":21.4,""min"":12.2}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,4.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,7896af24-7851-4897-875f-8cc5a6b0db3d,Dunedin,oceania,"Charming streets lined with historic architecture and lush greenery create a peaceful atmosphere, inviting leisurely strolls and moments of quiet reflection.",-45.8740984,170.5035755,"{""1"":{""avg"":15.1,""max"":18.7,""min"":11.5},""2"":{""avg"":14.8,""max"":18.7,""min"":11},""3"":{""avg"":13.4,""max"":17.3,""min"":9.8},""4"":{""avg"":10.8,""max"":14.5,""min"":7.6},""5"":{""avg"":8.4,""max"":11.9,""min"":5.8},""6"":{""avg"":6.1,""max"":10.1,""min"":3.2},""7"":{""avg"":5.9,""max"":9.1,""min"":3.6},""8"":{""avg"":6.8,""max"":10.2,""min"":4},""9"":{""avg"":8.4,""max"":11.8,""min"":5.5},""10"":{""avg"":10,""max"":13.7,""min"":6.4},""11"":{""avg"":12.3,""max"":15.9,""min"":8.7},""12"":{""avg"":13.9,""max"":17.3,""min"":10.5}}","[""Short trip"",""Weekend""]",Mid-range,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,a1214554-4336-4df9-a684-9cf732fa5e4d,Bay of Islands,oceania,"Lush green islands dotting azure waters, where dolphins play and sunsets paint the sky, create a serene escape from the everyday.",-35.2550085,174.1626731,"{""1"":{""avg"":20.3,""max"":23.2,""min"":17.6},""2"":{""avg"":20,""max"":22.7,""min"":17.5},""3"":{""avg"":18.9,""max"":22.2,""min"":16.1},""4"":{""avg"":17.7,""max"":20.4,""min"":15.3},""5"":{""avg"":14.9,""max"":17.7,""min"":12.4},""6"":{""avg"":14.2,""max"":16.6,""min"":12.2},""7"":{""avg"":13.3,""max"":15.6,""min"":11.1},""8"":{""avg"":13,""max"":15.8,""min"":10.8},""9"":{""avg"":14,""max"":16.8,""min"":11.5},""10"":{""avg"":15,""max"":18,""min"":12.3},""11"":{""avg"":17.2,""max"":20.2,""min"":14.4},""12"":{""avg"":19.2,""max"":22.2,""min"":16.2}}","[""Short trip"",""Long trip"",""One week""]",Mid-range,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0
Golden Plaza,New Zealand,Oceania,Beach,147.24,Summer,4.6,5.26,No,f38b9348-e581-4de5-bafa-1efb5c28e458,Nelson,oceania,"Sun-drenched coastal charm with vibrant markets and lush vineyards invites a laid-back exploration of art, nature, and local flavors.",-41.2710849,173.2836756,"{""1"":{""avg"":18.6,""max"":22,""min"":14.8},""2"":{""avg"":18.3,""max"":21.8,""min"":14.7},""3"":{""avg"":16.6,""max"":20.6,""min"":12.4},""4"":{""avg"":14.6,""max"":18.6,""min"":10.6},""5"":{""avg"":11.8,""max"":16,""min"":8},""6"":{""avg"":9.8,""max"":14.1,""min"":6.1},""7"":{""avg"":8.8,""max"":13.1,""min"":5},""8"":{""avg"":9.3,""max"":13.4,""min"":5.2},""9"":{""avg"":11.2,""max"":15.4,""min"":7.5},""10"":{""avg"":13.1,""max"":16.6,""min"":9.2},""11"":{""avg"":15.6,""max"":19.2,""min"":11.8},""12"":{""avg"":18.1,""max"":21.5,""min"":14.6}}","[""One week"",""Short trip""]",Mid-range,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,60ac5495-4952-41a0-a2e8-d321d2f23a4d,Auckland,oceania,"A lively harbor city where lush landscapes meet urban sophistication, offering a vibrant mix of cultures, flavors, and stunning coastal views.",-36.852095,174.7631803,"{""1"":{""avg"":20.1,""max"":23.6,""min"":16.4},""2"":{""avg"":20.3,""max"":24.1,""min"":16.8},""3"":{""avg"":18.8,""max"":22.6,""min"":15.2},""4"":{""avg"":16.6,""max"":20.1,""min"":13.3},""5"":{""avg"":14.3,""max"":17.9,""min"":11.2},""6"":{""avg"":12.4,""max"":15.5,""min"":9.5},""7"":{""avg"":11.5,""max"":14.8,""min"":8.6},""8"":{""avg"":11.7,""max"":15.2,""min"":8.5},""9"":{""avg"":13.3,""max"":16.9,""min"":9.9},""10"":{""avg"":14.4,""max"":17.6,""min"":11.5},""11"":{""avg"":16.4,""max"":19.9,""min"":13},""12"":{""avg"":18.8,""max"":22.4,""min"":15.4}}","[""Long trip"",""One week"",""Short trip""]",Mid-range,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,8e9cdd1b-520b-4d7c-84d6-ce390886a60d,Christchurch,oceania,"A city reborn with innovative architecture and lush gardens, offering a mix of urban charm and stunning natural landscapes.",-43.530955,172.6364343,"{""1"":{""avg"":17.2,""max"":22,""min"":12.3},""2"":{""avg"":17,""max"":22.5,""min"":12.2},""3"":{""avg"":15,""max"":19.9,""min"":10.3},""4"":{""avg"":12.3,""max"":17.8,""min"":7},""5"":{""avg"":9.7,""max"":15,""min"":4.5},""6"":{""avg"":7.4,""max"":12.1,""min"":3.1},""7"":{""avg"":6.6,""max"":11.5,""min"":2},""8"":{""avg"":7.4,""max"":12.7,""min"":2.4},""9"":{""avg"":9.6,""max"":15.4,""min"":3.7},""10"":{""avg"":11.6,""max"":17,""min"":6.3},""11"":{""avg"":13.9,""max"":19,""min"":8.9},""12"":{""avg"":16,""max"":20.6,""min"":11.1}}","[""One week"",""Short trip""]",Mid-range,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,3b9ab1a4-a090-45f5-b101-a73f33a67a6c,Rotorua,oceania,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",-38.1381493,176.252922,"{""1"":{""avg"":17.1,""max"":21.5,""min"":13.7},""2"":{""avg"":17.2,""max"":21.4,""min"":14},""3"":{""avg"":15.6,""max"":19.6,""min"":12.5},""4"":{""avg"":13,""max"":16.5,""min"":10.3},""5"":{""avg"":10.6,""max"":13.7,""min"":8.3},""6"":{""avg"":8.3,""max"":11.1,""min"":6.2},""7"":{""avg"":7.4,""max"":10.3,""min"":5.2},""8"":{""avg"":7.9,""max"":11.1,""min"":5.3},""9"":{""avg"":9.5,""max"":13.1,""min"":6.7},""10"":{""avg"":11.1,""max"":15.1,""min"":8.1},""11"":{""avg"":13.1,""max"":17.5,""min"":9.7},""12"":{""avg"":15.4,""max"":19.5,""min"":12.2}}","[""Short trip"",""Weekend""]",Mid-range,4.0,4.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,a33298f1-58d1-403d-984e-f7744a8e1746,Wellington,oceania,"Charming harborside views, vibrant arts scene, and a cozy mix of urban buzz and nature create a welcoming, eclectic atmosphere.",-41.2887953,174.7772114,"{""1"":{""avg"":18,""max"":20.9,""min"":15.1},""2"":{""avg"":18.1,""max"":21.3,""min"":15.3},""3"":{""avg"":16.7,""max"":19.5,""min"":14.1},""4"":{""avg"":15,""max"":17.7,""min"":12.2},""5"":{""avg"":13.4,""max"":15.8,""min"":10.8},""6"":{""avg"":11.5,""max"":13.7,""min"":8.9},""7"":{""avg"":10.6,""max"":13,""min"":7.8},""8"":{""avg"":10.8,""max"":13.2,""min"":8.3},""9"":{""avg"":11.7,""max"":14.6,""min"":9},""10"":{""avg"":13.2,""max"":15.9,""min"":10.7},""11"":{""avg"":14.9,""max"":17.6,""min"":12.6},""12"":{""avg"":16.8,""max"":19.4,""min"":14.1}}","[""Short trip"",""One week""]",Mid-range,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Queenstown,oceania,"Surrounded by majestic mountains and shimmering lakes, this place offers thrilling adventures and serene landscapes that captivate your senses.",-45.0321923,168.661,"{""1"":{""avg"":16.4,""max"":21.8,""min"":11.1},""2"":{""avg"":16.1,""max"":21.1,""min"":11.2},""3"":{""avg"":13.8,""max"":18.6,""min"":9.2},""4"":{""avg"":10.5,""max"":14.9,""min"":6.3},""5"":{""avg"":7.6,""max"":12,""min"":3.8},""6"":{""avg"":4.6,""max"":8,""min"":1.7},""7"":{""avg"":3.8,""max"":7.2,""min"":0.7},""8"":{""avg"":5.2,""max"":9.1,""min"":1.5},""9"":{""avg"":7.4,""max"":11.8,""min"":3},""10"":{""avg"":9.5,""max"":14.3,""min"":4.8},""11"":{""avg"":12.5,""max"":17.4,""min"":7.4},""12"":{""avg"":14.7,""max"":19.5,""min"":10}}","[""Long trip"",""One week"",""Short trip""]",Luxury,3.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,be2239a3-3b9f-4d90-bc3a-895bb5bb716c,Taupo,oceania,"Nestled by a sparkling lake and surrounded by geothermal wonders, this place offers a serene escape with stunning natural beauty and adventure.",-38.6866197,176.0694773,"{""1"":{""avg"":17.7,""max"":22.9,""min"":12.4},""2"":{""avg"":17.7,""max"":23,""min"":12.4},""3"":{""avg"":15.1,""max"":20.1,""min"":10},""4"":{""avg"":12.8,""max"":17.4,""min"":8},""5"":{""avg"":10,""max"":14.4,""min"":5.3},""6"":{""avg"":8.5,""max"":12.2,""min"":4.5},""7"":{""avg"":7.6,""max"":11.4,""min"":3.8},""8"":{""avg"":7.8,""max"":11.7,""min"":3.5},""9"":{""avg"":9.5,""max"":13.5,""min"":5.5},""10"":{""avg"":11.6,""max"":16,""min"":7},""11"":{""avg"":14.3,""max"":19,""min"":9.6},""12"":{""avg"":16.6,""max"":21.4,""min"":12.2}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,4.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,7896af24-7851-4897-875f-8cc5a6b0db3d,Dunedin,oceania,"Charming streets lined with historic architecture and lush greenery create a peaceful atmosphere, inviting leisurely strolls and moments of quiet reflection.",-45.8740984,170.5035755,"{""1"":{""avg"":15.1,""max"":18.7,""min"":11.5},""2"":{""avg"":14.8,""max"":18.7,""min"":11},""3"":{""avg"":13.4,""max"":17.3,""min"":9.8},""4"":{""avg"":10.8,""max"":14.5,""min"":7.6},""5"":{""avg"":8.4,""max"":11.9,""min"":5.8},""6"":{""avg"":6.1,""max"":10.1,""min"":3.2},""7"":{""avg"":5.9,""max"":9.1,""min"":3.6},""8"":{""avg"":6.8,""max"":10.2,""min"":4},""9"":{""avg"":8.4,""max"":11.8,""min"":5.5},""10"":{""avg"":10,""max"":13.7,""min"":6.4},""11"":{""avg"":12.3,""max"":15.9,""min"":8.7},""12"":{""avg"":13.9,""max"":17.3,""min"":10.5}}","[""Short trip"",""Weekend""]",Mid-range,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,a1214554-4336-4df9-a684-9cf732fa5e4d,Bay of Islands,oceania,"Lush green islands dotting azure waters, where dolphins play and sunsets paint the sky, create a serene escape from the everyday.",-35.2550085,174.1626731,"{""1"":{""avg"":20.3,""max"":23.2,""min"":17.6},""2"":{""avg"":20,""max"":22.7,""min"":17.5},""3"":{""avg"":18.9,""max"":22.2,""min"":16.1},""4"":{""avg"":17.7,""max"":20.4,""min"":15.3},""5"":{""avg"":14.9,""max"":17.7,""min"":12.4},""6"":{""avg"":14.2,""max"":16.6,""min"":12.2},""7"":{""avg"":13.3,""max"":15.6,""min"":11.1},""8"":{""avg"":13,""max"":15.8,""min"":10.8},""9"":{""avg"":14,""max"":16.8,""min"":11.5},""10"":{""avg"":15,""max"":18,""min"":12.3},""11"":{""avg"":17.2,""max"":20.2,""min"":14.4},""12"":{""avg"":19.2,""max"":22.2,""min"":16.2}}","[""Short trip"",""Long trip"",""One week""]",Mid-range,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0
Lush Valley,New Zealand,Oceania,City,93.49,Summer,5.0,1.63,No,f38b9348-e581-4de5-bafa-1efb5c28e458,Nelson,oceania,"Sun-drenched coastal charm with vibrant markets and lush vineyards invites a laid-back exploration of art, nature, and local flavors.",-41.2710849,173.2836756,"{""1"":{""avg"":18.6,""max"":22,""min"":14.8},""2"":{""avg"":18.3,""max"":21.8,""min"":14.7},""3"":{""avg"":16.6,""max"":20.6,""min"":12.4},""4"":{""avg"":14.6,""max"":18.6,""min"":10.6},""5"":{""avg"":11.8,""max"":16,""min"":8},""6"":{""avg"":9.8,""max"":14.1,""min"":6.1},""7"":{""avg"":8.8,""max"":13.1,""min"":5},""8"":{""avg"":9.3,""max"":13.4,""min"":5.2},""9"":{""avg"":11.2,""max"":15.4,""min"":7.5},""10"":{""avg"":13.1,""max"":16.6,""min"":9.2},""11"":{""avg"":15.6,""max"":19.2,""min"":11.8},""12"":{""avg"":18.1,""max"":21.5,""min"":14.6}}","[""One week"",""Short trip""]",Mid-range,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0
Golden Ruins,New Zealand,Oceania,City,101.86,Autumn,4.4,6.32,Yes,60ac5495-4952-41a0-a2e8-d321d2f23a4d,Auckland,oceania,"A lively harbor city where lush landscapes meet urban sophistication, offering a vibrant mix of cultures, flavors, and stunning coastal views.",-36.852095,174.7631803,"{""1"":{""avg"":20.1,""max"":23.6,""min"":16.4},""2"":{""avg"":20.3,""max"":24.1,""min"":16.8},""3"":{""avg"":18.8,""max"":22.6,""min"":15.2},""4"":{""avg"":16.6,""max"":20.1,""min"":13.3},""5"":{""avg"":14.3,""max"":17.9,""min"":11.2},""6"":{""avg"":12.4,""max"":15.5,""min"":9.5},""7"":{""avg"":11.5,""max"":14.8,""min"":8.6},""8"":{""avg"":11.7,""max"":15.2,""min"":8.5},""9"":{""avg"":13.3,""max"":16.9,""min"":9.9},""10"":{""avg"":14.4,""max"":17.6,""min"":11.5},""11"":{""avg"":16.4,""max"":19.9,""min"":13},""12"":{""avg"":18.8,""max"":22.4,""min"":15.4}}","[""Long trip"",""One week"",""Short trip""]",Mid-range,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0
